timestamp,open,high,low,close,volume_btc,volume_usd
2020-01-05 19:00:00,29475.34,29544.12,29431.73,29490.42,111.8049,3297171.7553
2020-01-05 20:00:00,29490.42,29553.76,29429.49,29488.68,106.3651,3136566.1784
2020-01-05 21:00:00,29488.68,29551.7,29407.08,29430.25,73.9234,2175583.6516
2020-01-05 22:00:00,29430.25,29514.8,29365.65,29487.39,49.0006,1444899.9254
2020-01-05 23:00:00,29487.39,29541.3,29476.9,29524.99,97.8236,2888240.4337
2020-01-06 00:00:00,29524.99,29689.63,29499.82,29564.54,132.0061,3902699.4816
2020-01-06 01:00:00,29564.54,29600.02,29476.36,29519.07,90.3119,2665921.9207
2020-01-06 02:00:00,29519.07,29660.18,29416.81,29589.21,112.0439,3315289.4781
2020-01-06 03:00:00,29589.21,29590.98,29445.57,29519.12,142.7949,4215179.6193
2020-01-06 04:00:00,29519.12,29590.07,29436.8,29548.46,142.0455,4197225.1649
2020-01-06 05:00:00,29548.46,29704.16,29455.95,29657.98,112.8645,3347332.4687
2020-01-06 06:00:00,29657.98,29722.17,29450.37,29608.45,105.1032,3111943.0825
2020-01-06 07:00:00,29608.45,29640.13,29528.89,29580.14,54.441,1610372.5991
2020-01-06 08:00:00,29580.14,29640.11,29487.53,29585.12,81.0942,2399180.6012
2020-01-06 09:00:00,29585.12,29600.63,29479.57,29559.95,91.5773,2707020.9669
2020-01-06 10:00:00,29559.95,29619.68,29402.53,29482.41,74.4301,2194377.6419
2020-01-06 11:00:00,29482.41,29504.75,29379.19,29485.84,107.4536,3168359.8906
2020-01-06 12:00:00,29485.84,29510.18,29395.31,29432.73,157.3494,4631223.3624
2020-01-06 13:00:00,29432.73,29498.2,29397.69,29456.41,145.5328,4286874.8235
2020-01-06 14:00:00,29456.41,29474.84,29350.84,29410.44,107.3164,3156221.9896
2020-01-06 15:00:00,29410.44,29523.67,29365.92,29487.93,123.383,3638310.2534
2020-01-06 16:00:00,29487.93,29502.13,29389.22,29448.77,78.1419,2301181.9754
2020-01-06 17:00:00,29448.77,29453.77,29335.78,29432.67,143.9227,4236028.3233
2020-01-06 18:00:00,29432.67,29553.88,29397.01,29473.34,53.141,1566242.9732
2020-01-06 19:00:00,29473.34,29484.46,29370.94,29411.8,127.3848,3746617.5285
2020-01-06 20:00:00,29411.8,29467.81,29356.57,29423.17,114.8677,3379771.9073
2020-01-06 21:00:00,29423.17,29561.12,29380.02,29488.53,77.3242,2280177.5135
2020-01-06 22:00:00,29488.53,29520.08,29400.74,29408.16,93.7364,2756614.5547
2020-01-06 23:00:00,29408.16,29442.63,29375.56,29417.39,65.9724,1940736.1959
2020-01-07 00:00:00,29417.39,29487.17,29346.77,29430.38,67.2508,1979216.6517
2020-01-07 01:00:00,29430.38,29553.01,29337.26,29469.47,52.2684,1540321.5891
2020-01-07 02:00:00,29469.47,29484.39,29392.26,29407.63,123.0254,3617885.3324
2020-01-07 03:00:00,29407.63,29453.12,29326.38,29341.6,136.1603,3995162.7961
2020-01-07 04:00:00,29341.6,29369.67,29290.7,29367.7,35.1458,1032150.23
2020-01-07 05:00:00,29367.7,29420.75,29355.43,29382.55,155.1492,4558677.879
2020-01-07 06:00:00,29382.55,29446.1,29345.9,29395.07,99.6398,2928917.8241
2020-01-07 07:00:00,29395.07,29436.76,29392.99,29412.4,108.6956,3196997.8683
2020-01-07 08:00:00,29412.4,29448.69,29287.32,29378.39,55.8276,1640125.6851
2020-01-07 09:00:00,29378.39,29397.76,29351.47,29390.01,139.6248,4103573.041
2020-01-07 10:00:00,29390.01,29456.97,29290.42,29404.66,106.0075,3117114.6431
2020-01-07 11:00:00,29404.66,29486.33,29285.54,29368.94,134.1648,3940277.9945
2020-01-07 12:00:00,29368.94,29479.32,29338.33,29462.23,136.6257,4025299.5019
2020-01-07 13:00:00,29462.23,29517.24,29444.39,29485.92,140.0462,4129392.4925
2020-01-07 14:00:00,29485.92,29551.0,29382.16,29426.36,80.5516,2370339.5541
2020-01-07 15:00:00,29426.36,29545.55,29379.5,29459.19,93.7611,2762126.8491
2020-01-07 16:00:00,29459.19,29464.39,29350.07,29410.45,81.6489,2401332.1521
2020-01-07 17:00:00,29410.45,29494.74,29383.75,29449.81,126.8529,3735793.1249
2020-01-07 18:00:00,29449.81,29566.23,29377.41,29507.74,109.9867,3245457.8088
2020-01-07 19:00:00,29507.74,29554.67,29408.74,29466.7,132.0743,3891795.3584
2020-01-07 20:00:00,29466.7,29539.17,29426.91,29514.87,133.3822,3936757.3061
2020-01-07 21:00:00,29514.87,29600.54,29486.23,29535.51,48.1822,1423086.2813
2020-01-07 22:00:00,29535.51,29672.19,29491.06,29576.61,140.5231,4156197.4057
2020-01-07 23:00:00,29576.61,29724.95,29551.12,29671.45,128.5258,3813547.9898
2020-01-08 00:00:00,29671.45,29690.52,29607.43,29659.18,88.9233,2637391.0346
2020-01-08 01:00:00,29659.18,29693.79,29568.93,29621.5,110.4938,3272991.1548
2020-01-08 02:00:00,29621.5,29724.59,29519.17,29577.02,96.2899,2847968.7083
2020-01-08 03:00:00,29577.02,29654.32,29433.24,29536.23,118.4817,3499501.8426
2020-01-08 04:00:00,29536.23,29605.43,29486.35,29532.37,88.8581,2624190.9588
2020-01-08 05:00:00,29532.37,29610.12,29452.24,29549.43,114.3678,3379504.074
2020-01-08 06:00:00,29549.43,29593.43,29492.54,29563.27,102.0192,3016019.6256
2020-01-08 07:00:00,29563.27,29648.61,29520.41,29604.63,87.0342,2576614.435
2020-01-08 08:00:00,29604.63,29652.94,29558.2,29605.28,105.7041,3129398.6917
2020-01-08 09:00:00,29605.28,29744.44,29557.04,29677.95,181.1941,5377469.5699
2020-01-08 10:00:00,29677.95,29773.22,29606.33,29664.72,79.4339,2356384.4324
2020-01-08 11:00:00,29664.72,29884.28,29643.5,29800.73,92.5017,2756617.8103
2020-01-08 12:00:00,29800.73,29839.43,29794.69,29832.01,79.9566,2385267.07
2020-01-08 13:00:00,29832.01,29888.73,29719.52,29789.15,83.1035,2475583.2039
2020-01-08 14:00:00,29789.15,29861.26,29658.67,29735.61,124.4732,3701287.3527
2020-01-08 15:00:00,29735.61,29828.3,29663.24,29759.73,121.4765,3615107.4153
2020-01-08 16:00:00,29759.73,29790.86,29693.91,29748.56,99.8241,2969623.0541
2020-01-08 17:00:00,29748.56,29921.68,29675.54,29784.26,130.7889,3895450.5038
2020-01-08 18:00:00,29784.26,29819.61,29712.86,29807.92,123.8033,3690319.0364
2020-01-08 19:00:00,29807.92,29825.43,29730.65,29804.28,95.13,2835280.4164
2020-01-08 20:00:00,29804.28,29861.29,29737.73,29761.94,53.9841,1606670.3173
2020-01-08 21:00:00,29761.94,29875.44,29669.11,29686.2,124.8935,3707612.9036
2020-01-08 22:00:00,29686.2,29711.11,29625.53,29663.87,105.0899,3117374.5343
2020-01-08 23:00:00,29663.87,29748.72,29614.39,29706.69,100.6667,2990474.806
2020-01-09 00:00:00,29706.69,29799.72,29663.95,29717.4,86.0186,2556247.6848
2020-01-09 01:00:00,29717.4,29766.86,29648.81,29655.11,122.3395,3627990.4106
2020-01-09 02:00:00,29655.11,29703.73,29553.46,29663.77,110.4549,3276508.2892
2020-01-09 03:00:00,29663.77,29750.0,29621.99,29683.04,92.8952,2757410.2516
2020-01-09 04:00:00,29683.04,29741.21,29583.66,29638.84,63.2364,1874252.5998
2020-01-09 05:00:00,29638.84,29727.44,29551.51,29646.53,132.0379,3914464.557
2020-01-09 06:00:00,29646.53,29738.18,29626.18,29649.44,118.1472,3502996.8993
2020-01-09 07:00:00,29649.44,29708.65,29557.64,29592.29,107.6621,3185967.738
2020-01-09 08:00:00,29592.29,29668.93,29553.9,29610.18,20.2968,600991.3078
2020-01-09 09:00:00,29610.18,29694.64,29570.27,29638.22,98.8632,2930128.3456
2020-01-09 10:00:00,29638.22,29757.05,29593.42,29692.37,92.7639,2754379.8513
2020-01-09 11:00:00,29692.37,29796.72,29598.96,29745.06,81.4451,2422590.3931
2020-01-09 12:00:00,29745.06,29795.04,29605.97,29676.18,122.6271,3639102.4285
2020-01-09 13:00:00,29676.18,29762.08,29550.55,29629.29,121.4458,3598352.4798
2020-01-09 14:00:00,29629.29,29750.52,29577.87,29655.04,113.1047,3354125.4812
2020-01-09 15:00:00,29655.04,29685.5,29647.02,29680.73,131.1367,3892233.5312
2020-01-09 16:00:00,29680.73,29756.78,29668.34,29706.48,69.331,2059581.3122
2020-01-09 17:00:00,29706.48,29928.46,29702.36,29899.12,86.3904,2582996.0203
2020-01-09 18:00:00,29899.12,29968.33,29838.32,29927.66,102.2438,3059916.8691
2020-01-09 19:00:00,29927.66,30046.52,29876.71,29984.44,81.3399,2438932.51
2020-01-09 20:00:00,29984.44,30102.22,29940.74,30032.14,121.8151,3658367.412
2020-01-09 21:00:00,30032.14,30111.35,29993.2,30064.71,84.334,2535476.4346
2020-01-09 22:00:00,30064.71,30072.11,29938.59,30048.95,138.9511,4175334.091
2020-01-09 23:00:00,30048.95,30107.94,30023.63,30086.89,72.0652,2168218.5997
2020-01-10 00:00:00,30086.89,30163.79,29970.42,30048.25,163.9595,4926696.8397
2020-01-10 01:00:00,30048.25,30080.47,29986.35,30036.41,160.8789,4832225.5711
2020-01-10 02:00:00,30036.41,30122.03,29963.97,30012.14,97.1574,2915902.0474
2020-01-10 03:00:00,30012.14,30081.87,29926.84,30016.24,134.3851,4033735.5113
2020-01-10 04:00:00,30016.24,30221.46,29922.36,30131.97,87.9872,2651226.4663
2020-01-10 05:00:00,30131.97,30176.01,29995.79,30038.61,130.3986,3916992.1953
2020-01-10 06:00:00,30038.61,30084.76,29964.63,30072.92,94.7207,2848526.5675
2020-01-10 07:00:00,30072.92,30135.83,29931.37,29992.28,61.4368,1842630.081
2020-01-10 08:00:00,29992.28,30080.52,29918.46,29968.69,5.9845,179348.9808
2020-01-10 09:00:00,29968.69,30100.88,29912.56,30023.14,91.9386,2760284.9461
2020-01-10 10:00:00,30023.14,30056.47,29993.78,30026.35,108.3719,3254011.8052
2020-01-10 11:00:00,30026.35,30078.95,29931.65,29972.46,139.9095,4193431.9958
2020-01-10 12:00:00,29972.46,30006.48,29904.12,29936.7,101.0988,3026562.6848
2020-01-10 13:00:00,29936.7,29996.1,29859.66,29970.68,130.0873,3898804.5696
2020-01-10 14:00:00,29970.68,30049.34,29887.01,29934.16,86.3818,2585765.1167
2020-01-10 15:00:00,29934.16,29959.06,29923.09,29944.98,89.8816,2691503.7826
2020-01-10 16:00:00,29944.98,29970.45,29916.68,29947.26,131.6211,3941690.4424
2020-01-10 17:00:00,29947.26,29964.14,29868.7,29914.68,26.0598,779569.5488
2020-01-10 18:00:00,29914.68,30027.17,29879.51,30021.88,100.3895,3013881.704
2020-01-10 19:00:00,30021.88,30107.97,29970.75,30053.57,88.0012,2644749.2993
2020-01-10 20:00:00,30053.57,30138.42,29906.4,29952.32,140.8183,4217835.3291
2020-01-10 21:00:00,29952.32,30006.09,29842.91,29961.64,84.1526,2521350.148
2020-01-10 22:00:00,29961.64,29966.47,29861.3,29928.55,115.4975,3456674.1241
2020-01-10 23:00:00,29928.55,30046.37,29862.64,29971.17,127.6455,3825685.4114
2020-01-11 00:00:00,29971.17,30071.74,29930.84,29931.55,55.2221,1652883.3866
2020-01-11 01:00:00,29931.55,29962.16,29886.75,29925.81,95.8189,2867457.7645
2020-01-11 02:00:00,29925.81,29986.7,29890.41,29951.06,87.0509,2607266.7421
2020-01-11 03:00:00,29951.06,30059.82,29924.64,29994.35,128.3888,3850937.949
2020-01-11 04:00:00,29994.35,30093.0,29908.33,29934.33,120.2525,3599676.761
2020-01-11 05:00:00,29934.33,29968.74,29913.36,29917.61,93.0039,2782455.1718
2020-01-11 06:00:00,29917.61,29927.63,29882.13,29893.86,68.5778,2050053.799
2020-01-11 07:00:00,29893.86,29962.8,29784.97,29861.19,131.1444,3916128.1214
2020-01-11 08:00:00,29861.19,30023.44,29815.48,29949.46,97.9704,2934161.5281
2020-01-11 09:00:00,29949.46,30019.9,29914.66,29969.71,51.4487,1541902.9
2020-01-11 10:00:00,29969.71,30002.97,29856.83,29906.67,54.0286,1615815.1258
2020-01-11 11:00:00,29906.67,30032.39,29821.65,29952.56,113.129,3388503.5411
2020-01-11 12:00:00,29952.56,30124.51,29902.44,30058.67,61.7258,1855395.9052
2020-01-11 13:00:00,30058.67,30137.24,29992.46,30110.29,155.7894,4690865.3318
2020-01-11 14:00:00,30110.29,30161.77,30009.72,30034.33,71.8879,2159104.3084
2020-01-11 15:00:00,30034.33,30043.77,29978.67,30010.11,99.9892,3000686.5846
2020-01-11 16:00:00,30010.11,30144.04,29949.49,30073.46,104.7734,3150897.3185
2020-01-11 17:00:00,30073.46,30115.59,29931.3,30038.08,78.1187,2346534.4462
2020-01-11 18:00:00,30038.08,30097.2,29945.18,30060.27,32.8052,986132.7272
2020-01-11 19:00:00,30060.27,30148.01,29992.78,30099.0,105.7269,3182272.3589
2020-01-11 20:00:00,30099.0,30150.21,29998.11,30052.65,77.4028,2326159.3982
2020-01-11 21:00:00,30052.65,30129.5,29957.64,30049.68,103.4962,3110025.8014
2020-01-11 22:00:00,30049.68,30117.41,29813.77,29887.61,96.3301,2879075.7159
2020-01-11 23:00:00,29887.61,29932.92,29817.58,29836.39,107.8987,3219309.1007
2020-01-12 00:00:00,29836.39,29909.3,29805.38,29823.76,146.8561,4379801.8173
2020-01-12 01:00:00,29823.76,29885.79,29701.23,29761.38,83.6145,2488482.7862
2020-01-12 02:00:00,29761.38,29880.2,29757.77,29843.0,85.9347,2564547.6986
2020-01-12 03:00:00,29843.0,29889.25,29748.42,29771.49,50.0261,1489350.8986
2020-01-12 04:00:00,29771.49,29817.04,29720.48,29749.49,94.1445,2800749.9703
2020-01-12 05:00:00,29749.49,29821.18,29707.17,29756.02,112.2961,3341485.3721
2020-01-12 06:00:00,29756.02,29867.08,29714.65,29828.09,85.4952,2550156.8891
2020-01-12 07:00:00,29828.09,29866.37,29714.97,29756.29,112.4929,3347372.2495
2020-01-12 08:00:00,29756.29,29923.51,29681.53,29814.45,94.6747,2822675.6333
2020-01-12 09:00:00,29814.45,29893.16,29772.41,29814.96,60.932,1816685.7588
2020-01-12 10:00:00,29814.96,29842.15,29727.43,29765.89,109.3596,3255184.2228
2020-01-12 11:00:00,29765.89,29856.12,29756.36,29788.99,93.825,2794953.3929
2020-01-12 12:00:00,29788.99,29852.5,29708.26,29798.95,103.6827,3089636.2672
2020-01-12 13:00:00,29798.95,29860.69,29739.08,29768.94,82.9915,2470568.7315
2020-01-12 14:00:00,29768.94,29826.55,29751.55,29772.43,80.3379,2391854.8908
2020-01-12 15:00:00,29772.43,29858.12,29696.77,29753.16,104.7223,3115820.0814
2020-01-12 16:00:00,29753.16,29819.2,29726.17,29758.84,93.082,2770012.0504
2020-01-12 17:00:00,29758.84,29840.08,29724.61,29791.94,151.7283,4520282.2075
2020-01-12 18:00:00,29791.94,29952.51,29734.19,29871.24,123.9619,3702896.5421
2020-01-12 19:00:00,29871.24,29928.24,29769.15,29809.35,116.3501,3468321.9832
2020-01-12 20:00:00,29809.35,29969.65,29690.0,29916.0,94.6756,2832314.9336
2020-01-12 21:00:00,29916.0,29975.42,29770.64,29818.4,39.2193,1169456.667
2020-01-12 22:00:00,29818.4,29865.59,29742.28,29810.81,75.7722,2258829.2783
2020-01-12 23:00:00,29810.81,29890.5,29802.56,29840.23,80.5812,2404561.151
2020-01-13 00:00:00,29840.23,29886.68,29816.05,29854.28,91.7505,2739143.8135
2020-01-13 01:00:00,29854.28,29881.74,29805.75,29823.14,98.9992,2952467.5577
2020-01-13 02:00:00,29823.14,29843.18,29791.37,29812.73,119.6822,3568055.1703
2020-01-13 03:00:00,29812.73,29820.98,29725.62,29788.08,108.1944,3222902.9886
2020-01-13 04:00:00,29788.08,29811.69,29677.55,29758.62,134.7761,4010750.1731
2020-01-13 05:00:00,29758.62,29845.87,29698.28,29801.1,90.6429,2701259.053
2020-01-13 06:00:00,29801.1,29872.04,29757.9,29818.95,107.7149,3211944.6081
2020-01-13 07:00:00,29818.95,29860.81,29753.23,29784.3,110.3153,3285665.0202
2020-01-13 08:00:00,29784.3,29849.95,29700.89,29829.28,107.3718,3202823.3686
2020-01-13 09:00:00,29829.28,29941.88,29717.14,29844.65,138.4567,4132191.5674
2020-01-13 10:00:00,29844.65,29967.88,29790.6,29885.29,124.1132,3709159.8832
2020-01-13 11:00:00,29885.29,29980.14,29807.11,29916.77,60.4179,1807508.6178
2020-01-13 12:00:00,29916.77,30024.0,29815.02,29875.32,96.5701,2885061.8348
2020-01-13 13:00:00,29875.32,29896.0,29774.65,29847.31,99.5808,2972218.9752
2020-01-13 14:00:00,29847.31,29991.31,29832.25,29884.68,164.5462,4917411.0731
2020-01-13 15:00:00,29884.68,29936.24,29849.32,29915.2,90.1063,2695546.5656
2020-01-13 16:00:00,29915.2,29972.36,29852.29,29914.15,70.5255,2109709.9395
2020-01-13 17:00:00,29914.15,29931.8,29827.78,29920.02,113.1498,3385442.8623
2020-01-13 18:00:00,29920.02,30034.34,29894.56,29983.9,114.9096,3445437.1655
2020-01-13 19:00:00,29983.9,30045.49,29943.32,29954.32,97.7868,2929137.7136
2020-01-13 20:00:00,29954.32,30027.04,29919.27,29981.68,93.3922,2800053.8575
2020-01-13 21:00:00,29981.68,30053.09,29891.26,29971.57,128.4671,3850360.8813
2020-01-13 22:00:00,29971.57,30024.54,29958.2,29960.68,74.3921,2228836.7996
